PENJUALAN_2021;PENJUALAN_2020;RATIO_BEBAN-PENJUALAN_2021;RATIO_BEBAN-PENJUALAN_2020;SUMBER_LABA_UTAMA_2021;SUMBER_LABA_UTAMA_2020;LABA_RUGI_2021;LABA_RUGI_2020;LIABILITAS_2021;LIABILITAS_2020;ASET_2021;ASET_2020;KAS_2021;KAS_2020;Performa
128504408;75030072;0,721243618;0,440467806;Bidang Lainnya;Bidang Usaha;-33949299,36;38483981,43;56155058;23573423;198923748;199281217;27280507;36903936;buruk
131460172;76567929;0,989162327;0,296902084;Bidang Lainnya;Bidang Usaha;40951461,68;41852185,25;61847098;99478317;178951335;194247815;19584147;29061323;buruk
127927886;74026900;0,064446515;0,176118636;Bidang Usaha;Bidang Usaha;-23808812,51;6974325,739;73093812;37691271;199143513;187424059;12732739;18150571;buruk
142795471;82562576;0,257603412;0,938718265;Bidang usaha;Bidang usaha;15560873,31;50253067,08;21041234;93380980;183322802;182517852;15839917;21304800;buruk
113125192;65338285;0,737369501;0,318671076;Bidang Usaha;Bidang Usaha;-6785013,854;20870473,92;44350548;24486115;186192152;174630587;8041732;14795123;buruk
127779677;73562705;0,153046906;0,664823446;Bidang usaha;Bidang usaha;-5496915,424;18237456,5;54426936;26909452;196037542;191409437;27726207;34477289;buruk
127962090;73433780;0,659539926;0,06126926;Bidang Usaha;Bidang Usaha;36599107,48;-7950679,546;77876605;52674256;173393180;182431100;26760672;34065097;buruk
144208538;82701088;0,607789599;0,778001933;Bidang Usaha;Bidang Usaha;20146334,87;48727520,18;61943760;81516990;173307635;186364097;24133509;30988311;buruk
145599501;83210143;0,551465794;0,200057515;Bidang Usaha;Bidang Usaha;-6162536,595;27887634,29;89748090;70247155;181043770;194122476;25590687;32058421;buruk
142517534;81263108;0,858473263;0,451766646;Bidang Usaha;Bidang Usaha;86647100,19;16761568,05;36285716;91494037;170408323;185592897;26560654;35963179;buruk
137797881;78442261;0,633560752;0,932709258;Bidang usaha;Bidang usaha;-29969311,34;11100647,06;31824717;74616550;196261593;183944073;25901275;32521515;buruk
116065866;63785872;0,609102395;0,637767861;Bidang usaha;Bidang usaha;9778485,166;37022847,27;35428484;90155852;180582690;183644434;21473263;26888224;buruk
120723172;65997994;0,415201237;0,521909759;Bidang Usaha;Bidang Usaha;-12922633,4;10777308,04;42149344;39809706;197251441;199019846;17224153;22459376;buruk
130363405;71126470;0,350019281;0,044464517;Bidang Usaha;Bidang Usaha;29373348,4;16108272,4;54261919;98551711;182625701;171916181;14195817;19416842;buruk
115437136;62676276;0,227692341;0,850388383;Bidang Lainnya;Bidang Lainnya;-5527138,415;25852399,48;70670795;32157348;177108916;177956707;30184271;38691780;buruk
129320186;69329948;0,991569211;0,739835982;Bidang Lainnya;Bidang Lainnya;26367236,4;35474693,98;57734564;82801407;182034013;195972218;14472824;20541880;buruk
119557547;63795425;0,151704859;0,512461666;Bidang Usaha;Bidang Usaha;-21117181,8;44274981,77;39269333;70352180;191946238;174416336;23609477;29143375;buruk
120302873;63678391;0,023302778;0,327599909;Bidang Usaha;Bidang Usaha;-14840448,64;30042762,32;98315104;82929385;176561004;186787056;20781387;29620480;buruk
139832278;72119631;0,503025126;0,370209647;Bidang Usaha;Bidang Lain ;-27501274,53;36407324,32;48138582;44747524;196521270;194645001;15876230;25410479;buruk
126803404;65282072;0,215259275;0,779466242;Bidang Usaha;Bidang Usaha;-31389832,04;30890909,64;33917913;21810810;192671903;191082688;11590636;19751658;buruk
144817876;74256165;0,955946644;0,854296271;Bidang Usaha;Bidang Usaha;-1138792,641;5382871,018;23400866;33927969;180066170;181395675;32037040;39168934;buruk
144230152;72453116;0,840630104;0,379879998;Bidang Usaha;Bidang Usaha;-29600904,62;11186356,8;73983672;24448622;195483021;180962874;14936547;20572023;buruk
122535910;61522892;0,646369361;0,784299468;Bidang Usaha;Bidang Usaha;-11843568,73;-3217439,509;36065375;61014229;171854038;193322190;16028018;22358330;buruk
124943172;60427542;0,208623732;0,878115977;Bidang Lainnya;Bidang Usaha;13972532,48;30756316,35;59334636;42385674;185061563;181926571;21814408;28439272;buruk
129852296;62606704;0,287090904;0,228366976;Bidang Lainnya;Bidang Usaha;-30393482,31;13280446,33;53672025;60227522;190511760;173430037;22039483;28230314;buruk
135299477;61913386;0,195950298;0,345802603;Bidang usaha;Bidang usaha;-17039527,47;-14846852,63;42868448;61381718;186753044;179159594;24759165;33517696;buruk
148041600;61172448;0,909123582;0,297479567;Bidang usaha;Bidang Lainnya;-21721647,48;3169574,786;24874642;70600157;196417417;185383777;12282314;19499428;buruk
163057404;109384213;0,042489196;0,610622289;Bidang Usaha;Bidang Usaha;-47757447,18;34901997,52;93179758;43278969;195838202;200551006;23847905;32565537;buruk
166240429;124154562;0,918952388;0,711084843;Bidang Usaha;Bidang Usaha;-46626619,79;9842890,521;97846052;90474600;218409761;195772641;28837417;38514589;buruk
161559048;121592040;0,629244512;0,227399979;Bidang Usaha;Bidang Usaha;-45836665,28;53733402,19;34039514;89053014;192269884;239259844;6289216;13402675;buruk
166173004;135254677;0,492701209;0,952908271;Bidang Usaha;Bidang Usaha;-45540892,47;88613365,74;46427315;23983318;198900003;237200076;6772577;16261674;buruk
164374069;92060773;0,468572682;0,609528994;Bidang usaha;Bidang usaha;-43594394,04;1086420,696;26612100;45028477;194347915;201074336;29759500;35423759;buruk
162074588;96486357;0,836286278;0,78696893;Bidang Lainnya;Bidang Usaha;-41671999,19;63574157,51;99937342;70569704;239289681;235407093;27297094;33324316;buruk
138430362;156277081;0,41058306;0,771531909;Bidang usaha;Bidang Lainnya;-40201807,92;-4056605,685;59774549;49247146;230889781;193241127;25766462;34644894;buruk
169819564;135620104;0,227623925;0,8627506;Bidang Usaha;Bidang Usaha;-39946028,76;2300242,238;38488277;45107144;221243607;228295247;20513766;25934512;buruk
161501759;144206907;0,308854496;0,630148176;Bidang usaha;Bidang usaha;-39800658,4;-14487715,29;73999828;43360783;214349505;234268690;26933886;32642626;buruk
143624589;139490880;0,254997319;0,582984445;Bidang usaha;Bidang usaha;-39719018,09;-36747138,33;88780695;26379820;217199598;199514804;13967182;23655027;buruk
162087346;123146192;0,43308827;0,38273583;Bidang Lainnya;Bidang Usaha;-39603043,57;41368650,32;94894461;24102314;198073956;212508001;22280448;28148406;buruk
161269400;152119999;0,798348174;0,294665323;Bidang usaha;Bidang usaha;-38958883,53;55537387,61;66581422;93213851;220781442;203870436;6934074;16850977;buruk
150472420;98992978;0,789559426;0,865662167;Bidang usaha;Bidang Lainnya;-38409652,39;12942526,76;58529648;29819648;239975536;216808745;21919072;28561103;buruk
141845568;108127579;0,09370441;0,707337854;Bidang usaha;Bidang Lainnya;-38361023,38;-4883075,939;95740514;24728403;229212786;206127020;3493957;12408164;buruk
157786624;96486746;0,589743122;0,44462928;Bidang Usaha;Bidang Usaha;-38328602,39;65689251,33;98584481;31651661;209838766;193848404;25740045;31131214;buruk
156802379;127397772;0,059730933;0,74273462;Bidang usaha;Bidang usaha;-37993852,88;70537747,15;61731355;81352524;207105463;228345925;20027893;27177389;buruk
169338696;160799676;0,472271171;0,20627931;Bidang Usaha;Bidang Lain ;-37773665,57;-22741791,38;98995827;59589321;192623693;217780103;25818971;32896304;buruk
146315300;127557458;0,7296724;0,037934259;Bidang Usaha;Bidang Usaha;-37480683,55;84403996,16;80876482;40094243;200532397;196112029;19746361;25698507;buruk
154216342;120039557;0,974952145;0,699324511;Bidang usaha;Bidang usaha;-37115593,19;3727848,746;59290586;64649560;223365644;214736081;11323723;19252063;buruk
148215835;165088271;0,272611396;0,252052154;Bidang Usaha;Bidang Usaha;-36670777,4;-24937509,82;55770602;44383875;208786180;194463844;9507369;17135873;buruk
148045753;126122042;0,866963949;0,870786735;Bidang usaha;Bidang usaha;-35522207,04;-21755277,29;51472910;83621825;207609630;195225490;11974959;20940168;buruk
161101489;134404936;0,238782072;0,559417442;Bidang Usaha;Bidang Usaha;-35459834,82;-24683128,72;50362966;48322802;239077674;198977399;22289608;31844467;buruk
140200282;147759396;0,762009433;0,793838009;Bidang usaha;Bidang Lainnya;-34373482,06;-23559793,67;68766398;71532897;237417928;233556830;27766814;37609227;buruk
139361060;146934086;0,116471509;0,198969206;Bidang Usaha;Bidang Usaha;-33706246,94;70475929,73;32349450;31370559;232990755;203785031;17647601;24222917;buruk
122935374;132774745;0,706011587;0,038256018;Bidang Usaha;Bidang Usaha;-33680906,19;80559213,69;58861000;81829826;235570138;208753485;17830633;25973936;buruk
146998110;122027654;0,854880607;0,653190232;Bidang Lainnya;Bidang Usaha;-33355704,85;19397915,94;39013756;76732238;199977321;210321803;3351111;11725519;buruk
162177045;147946341;0,62109308;0,001374853;Bidang usaha;Bidang usaha;-32523221,17;40177730,1;36140420;90640260;203567049;210229803;5816316;15287832;buruk
158811710;142381723;0,670718278;0,868952513;Bidang Usaha;Bidang Usaha;-32492630,59;-33335541,93;82122862;22842546;233956034;192546962;14427839;23858406;buruk
111853056;153183557;0,986227735;0,653873088;Bidang Usaha;Bidang Usaha;-31861351,61;51904652,24;80385177;37614677;197131148;229975145;24261264;29329312;buruk
123640459;163322695;0,558937803;0,505497349;Bidang Usaha;Bidang Usaha;-31276839,62;48827471,59;32965903;36184537;196888963;211826088;6985511;13636782;buruk
141714552;119028998;0,65565441;0,496214247;Bidang Usaha;Bidang Usaha;-30937252,24;68480255,76;35665878;65412317;197085724;231531360;28268302;35913688;buruk
147019630;140828235;0,214843413;0,815151527;Bidang Usaha;Bidang Usaha;-30901133,36;29021475,29;97694370;36655828;234328484;221718316;14829099;24515093;buruk
115797408;108247984;0,467272502;0,324550024;Bidang Usaha;Bidang Usaha;-30889801,14;-7832892,138;24902347;87490009;190227470;226768403;14241076;22824882;buruk
112215775;94971892;0,53465952;0,772203983;Bidang Usaha;Bidang Usaha;-30788918,58;-28014426,7;90664349;42108665;196858615;200527407;24848934;32606602;buruk
104164652;143637224;0,390779899;0,896045908;Bidang Usaha;Bidang Usaha;-29205933,4;-27884166,13;77562797;42131795;203883098;233913055;33559084;39197112;buruk
130238089;120870146;0,771494073;0,742972021;Bidang usaha;Bidang usaha;-29063453,91;79421617,68;25592962;35797954;209770089;210777614;32846542;39732604;buruk
122316336;154071468;0,644349488;0,688469581;Bidang usaha;Bidang usaha;-28410060,42;20604259,16;69510009;33033188;238280672;217274252;31401195;37340559;buruk
108389742;142242295;0,50153099;0,147385281;Bidang Lainnya;Bidang Lainnya;-28230511,81;-14905204,23;71065690;61465024;223559042;229736009;28046516;33294584;buruk
146223482;154039300;0,243566339;0,83508619;Bidang Usaha;Bidang Usaha;-28202937,27;84188324,58;33832299;48489481;218360132;209652519;17556152;24251678;buruk
120212234;102710515;0,919287884;0,359224143;Bidang Usaha;Bidang Usaha;-27987587,9;-24794093,39;66357080;40179547;195052273;228412664;26565387;33892269;buruk
152432494;115373723;0,133667384;0,781361312;Bidang Usaha;Bidang Usaha;-27883332,01;35629252,68;84690363;21322499;194979700;216971786;8335938;14193603;buruk
129051877;162316394;0,61347155;0,231345389;Bidang Usaha;Bidang Usaha;-27378698,38;84843554,47;32899045;61392757;223063921;226143773;30356270;37412414;buruk
104317854;156924966;0,551557929;0,391615707;Bidang Usaha;Bidang Usaha;-26727201,05;-26618306,94;71736105;78564754;225489005;207400005;17524863;25130388;buruk
100766984;107537114;0,830579226;0,789588888;Bidang Usaha;Bidang Usaha;-26373199,74;65378854,44;91160375;24024024;199580388;218309558;16606983;22899705;buruk
114043669;118768607;0,256206442;0,258155055;Bidang Lainnya;Bidang Lainnya;-25505963,58;-24498827,51;67126723;95679323;199492035;199194439;17354978;25498888;buruk
110059695;146995965;0,896117728;0,408884848;Bidang Usaha;Bidang Usaha;-25094853,92;-28720902,42;92590618;60906437;198214643;206049918;19575517;26402177;buruk
114751357;107883639;0,314260079;0,621379251;Bidang Usaha;Bidang Lain ;-25007298,47;-27053625,66;35989966;98042957;234441114;198026168;6713571;14465584;buruk
94671757;155876330;0,597626731;0,999648436;Bidang Usaha;Bidang Usaha;-24209456,88;52115598,75;25745869;80804330;191897815;205416681;32919547;38576871;buruk
106240023;111600648;0,66818182;0,148783934;Bidang usaha;Bidang usaha;-24087421,12;58630410,45;23068893;93740457;220851492;197098487;16939645;22264711;buruk
98259169;120362344;0,81589448;0,261579149;Bidang Lainnya;Bidang Usaha;-23825596,28;41406750,84;33840879;45805636;220231610;200982163;11823605;19871523;buruk
91991808;91515317;0,736106391;0,657634974;Bidang Usaha;Bidang Usaha;-23819458,05;61713205,62;52657756;30148177;231301697;236811874;27983209;36705904;buruk
97451176;134086949;0,546883766;0,071523981;Bidang Usaha;Bidang Usaha;-23562239,95;-27494420,1;96122977;77834673;200312897;223722571;13301979;20641936;buruk
133337866;162743605;0,912825549;0,114526555;Bidang Usaha;Bidang Usaha;-23438851,57;101109110,6;79604330;68428458;230196829;209599352;9064307;17815601;buruk
93867385;119728614;0,847158228;0,73560168;Bidang Usaha;Bidang Usaha;-23404456,69;23823052,45;27479161;65817660;234603175;230956783;9774661;18436293;buruk
90551118;164536520;0,739420686;0,43442827;Bidang Usaha;Bidang Usaha;-23381366,15;-36428224,61;48863320;22451354;197881470;229194534;10385715;19152635;buruk
90106901;138908145;0,364375466;0,382070073;Bidang Usaha;Bidang Usaha;-23362867,73;49405646,19;37606601;75586884;210789848;227446291;27714142;33627569;buruk
97542645;108018027;0,33525375;0,518111859;Bidang Usaha;Bidang Usaha;-23233202,95;-29775552,27;45857444;71918845;191385979;234820760;3071876;11270199;buruk
119492703;109335926;0,902224604;0,402797349;Bidang Usaha;Bidang Usaha;-23202162,22;30443747,54;94520828;68015393;224699302;216371618;13314333;18500188;buruk
112715524;90799200;0,974676283;0,56861363;Bidang Usaha;Bidang Usaha;-23058425,6;23258211,18;52729487;31065338;192663162;227937942;8904837;18731067;buruk
158305920;115180051;0,314134733;0,521773329;Bidang Lainnya;Bidang Lainnya;-23055109,44;68822325,77;29730253;53823447;214552265;214876341;7416028;13701285;buruk
90962795;95068857;0,458981723;0,372255975;Bidang Usaha;Bidang Usaha;-22939101,56;-9199004,024;71446606;21247078;198667986;228483301;12383285;19871745;buruk
127793345;121104371;0,187330359;0,849956912;Bidang usaha;Bidang usaha;-22909425,7;-20202845,08;41675750;55091783;202460800;202411615;16601917;25669219;buruk
105430344;100706967;0,144655653;0,787286419;Bidang Lainnya;Bidang Usaha;-22806493,11;1866010,287;55784835;33716938;226067435;197815765;13018128;19183713;buruk
109157888;113122546;0,066827309;0,56844597;Bidang Usaha;Bidang Usaha;-22774156,19;27851901,01;95438618;78861674;199740935;196499171;14380756;22862252;buruk
152103683;141650515;0,152634506;0,935945499;Bidang usaha;Bidang usaha;-22352977,2;-18456649,96;37654601;33692660;238983482;199321806;18932587;25769119;buruk
160579741;169675710;0,262764384;0,33934215;Bidang Usaha;Bidang Usaha;-22285941,74;-9024870,988;33884919;74687766;197328839;206782636;24029120;29045993;buruk
129258699;101686558;0,788523494;0,390410346;Bidang Usaha;Bidang Usaha;-22255952,97;33674707,72;63300627;77172546;193371326;239665081;8354311;18133498;buruk
91192370;93186019;0,764886159;0,758708917;Bidang Usaha;Bidang Usaha;-22249419,79;64502863,15;70261172;69293658;239260238;223824986;29601241;35744763;buruk
97196368;127099555;0,216492395;0,777850138;Bidang Usaha;Bidang Usaha;-22066793,7;57340073,57;36268111;35014168;233020835;193859864;23003240;28656924;buruk
135192285;105277638;0,946931119;0,738887324;Bidang Usaha;Bidang Usaha;-21951759,74;58401852,5;81057475;30185974;197053675;234597127;13931072;21032224;buruk
156542806;154219781;0,410274116;0,335193773;Bidang Usaha;Bidang Usaha;-21696788,14;23383111,81;46201043;81835160;233502909;203442577;17599179;26969209;buruk
117887167;135233735;0,212893656;0,410069286;Bidang usaha;Bidang usaha;-21671770,24;-32478474,08;61362633;37552222;214690715;207346107;17969652;27441415;buruk
94897058;169067674;0,873313654;0,338093234;Bidang Lainnya;Bidang Lainnya;-21511602,54;11647238,92;88500144;29835354;212889970;222428142;1848553;10266418;buruk
118440392;114219035;0,369246402;0,930243149;Bidang Usaha;Bidang Usaha;-21201767,77;11229804,81;76797656;99344292;223346058;217652818;23416409;29001064;buruk
101297858;102982830;0,367650584;0,718751007;Bidang Lainnya;Bidang Usaha;-21199712;-4984622,009;20418736;99113814;217534197;195090572;3985170;13891910;buruk
104232733;108364788;0,45972407;0,6044057;Bidang Lainnya;Bidang Usaha;-20762616,55;11626862,42;76781761;72744430;212817918;217396181;23738075;32968677;buruk
125636661;118325793;0,93094881;0,35771073;Bidang usaha;Bidang usaha;-20604290,63;72826211,85;27962479;87528450;224111353;195331565;23221356;31645145;buruk
92175833;130763165;0,634387363;0,336098907;Bidang usaha;Bidang usaha;-20525080,38;49972785,28;46355818;79257130;210467347;202051956;31538175;38301566;buruk
139907120;105265785;0,790796122;0,68856485;Bidang Usaha;Bidang Usaha;-20228609,23;-10804978,72;95940438;54331502;202523189;205590848;7520948;14008496;buruk
108708819;135308381;0,71137165;0,629188617;Bidang Usaha;Bidang Usaha;-20080125,2;9867512,689;26740425;97134016;211738544;232492754;6445141;14224442;buruk
145416526;101740826;0,824163077;0,293372587;Bidang Usaha;Bidang Usaha;-19341881,57;51001559,72;95596077;81277465;199757275;198992885;32181968;38281368;buruk
121505911;126106560;0,605249284;0,777548663;Bidang Usaha;Bidang Usaha;-19332829,38;44398531,71;83692276;72077990;231694737;225331657;12034568;19595797;buruk
158791904;160704891;0,391416845;0,68654413;Bidang Usaha;Bidang Usaha;-19019893,71;82797845,08;94762918;71325861;193407754;215993069;1962519;10053584;buruk
97698262;106959782;0,230042061;0,985433904;Bidang Usaha;Bidang Usaha;-18841788,22;46001763,44;71258010;71521676;215552109;200411076;11870831;21197118;buruk
